hotelId,hotelName,hotelName_EN,featureHotelType,poi_cityId,poi_cityName,poi_cityName_EN,poi_zoneName,poi_position,poi_coordinate,commentScore,commentNumber,hotelImage,positionInfo,transportInfo,miniPrice,miniPriceRoom
67618503,维也纳酒店(深圳南山科技园店),"Nanshan Science Park, Vienna",免费停车,30,深圳,Shenzhen,南山区,科技园 粤海街道科技园社区科发路2号科技园30区9栋,"{'type': 2, 'latitude': '22.544912', 'longitude': '113.950955'}",4.8,1322,https://dimg04.c-ctrip.com/images/020211200084va7hs4BFC_C_400_600_R5_Q70.jpg_.webp,近深圳万象天地 · 科技园,"[{'type': '地铁', 'info': '距高新园地铁站-B口步行700米,约10分钟'}]",412,影音大床房
69465095,铂尔顿公寓(深圳国际会展中心店),Platton Apartments,酒店公寓,30,深圳,Shenzhen,宝安区,深圳国际会展中心商圈 福海街道百川路会展湾中港广场2栋公寓1楼客户服务中心,"{'type': 2, 'latitude': '22.70676', 'longitude': '113.778316'}",4.6,818,https://dimg04.c-ctrip.com/images/0200m120008eqohcaD8FD_C_400_600_R5_Q70.jpg_.webp,近深圳国际会展中心（宝安馆） · 深圳国际会展中心商圈,"[{'type': '地铁', 'info': '距国展北地铁站步行650米,约10分钟'}]",433,豪华轻奢大床房
66777197,美豪酒店(深圳宝安国际会展中心店),Meihao Hotel (Shenzhen Bao'an International Convention and Exhibition Center),免费停车,30,深圳,Shenzhen,宝安区,深圳国际会展中心商圈 福海街道塘尾社区福园二路联高创意园1栋1001,"{'type': 2, 'latitude': '22.70662', 'longitude': '113.78378'}",4.8,569,https://dimg04.c-ctrip.com/images/1mc2412000e0fhyftB9FD_C_400_600_R5_Q70.jpg_.webp,近深圳国际会展中心（宝安馆） · 深圳国际会展中心商圈,"[{'type': '地铁', 'info': '距国展北地铁站步行1.2公里,约17分钟'}]",654,商务双床房（自动窗帘+电视投屏+冰箱）
3725392,维也纳国际酒店(深圳前海欢乐港湾店),Vienna International Hotel (Shenzhen Qianhai Happy Bay Hotel),健身室,30,深圳,Shenzhen,宝安区,宝安商业区 西乡兴业路8号,"{'type': 2, 'latitude': '22.559939', 'longitude': '113.865324'}",4.7,2118,https://dimg04.c-ctrip.com/images/1mc0w12000cdma5ga68FF_C_400_600_R5_Q70.jpg_.webp,近坪洲地铁站 · 宝安商业区,"[{'type': '地铁', 'info': '距坪洲地铁站步行1.3公里,约19分钟'}]",278,雅典舒适| 标准大床房
114405293,铂尔登美瑾酒店(深圳南山西丽地铁站店),Dalden Meijin Hotel,停车场,30,深圳,Shenzhen,南山区,大学城/西丽动物园 西丽街道新围社区留仙大道6008号鼎新大厦,"{'type': 2, 'latitude': '22.581022', 'longitude': '113.953854'}",4.5,437,https://dimg04.c-ctrip.com/images/1mc6m12000cw2i698FFBA_C_400_600_R5_Q70.jpg_.webp,近西丽地铁站 · 西丽/大学城,"[{'type': '地铁', 'info': '距西丽地铁站步行100米,约2分钟'}]",331,阳光全景大床房
46817739,深圳深兰华亭·梵麓海滨度假酒店(较场尾店),Shenzhen Shenlan Huating FanLu Seaside Resort,SPA,30,深圳,Shenzhen,大鹏新区,较场尾/大鹏所城 鹏飞路253号,"{'type': 2, 'latitude': '22.59406', 'longitude': '114.519882'}",4.8,653,https://dimg04.c-ctrip.com/images/0202u12000952r15v5189_C_400_600_R5_Q70.jpg_.webp,近大亚湾核电站 · 较场尾/大鹏所城,"[{'type': '火车站', 'info': '距深圳坪山站驾车27.8公里,约57分钟'}]",746,静谧大床房
104447817,全季酒店(深圳南山科技园长园酒店),Ji Hotel (Shenzhen Nanshan Science and Technology Park Changyuan Hotel),免费停车,30,深圳,Shenzhen,南山区,科技园 粤海街道科技园社区高新中一道长园新材料港9栋1楼,"{'type': 2, 'latitude': '22.550832', 'longitude': '113.943003'}",4.9,608,https://dimg04.c-ctrip.com/images/1mc3s12000c6k3lmh7890_C_400_600_R5_Q70.jpg_.webp,近科兴科技园 · 科技园,"[{'type': '地铁', 'info': '距高新园地铁站-B口步行2公里,约28分钟'}]",421,大床房
70950651,华轩里酒店(深圳大运中心店),Huaxuanli Hotel (Shenzhen Universiade Center),免费停车,30,深圳,Shenzhen,龙岗区,龙岗中心区/大运新城 龙城街道爱联社区华讯商厦,"{'type': 2, 'latitude': '22.702747', 'longitude': '114.218969'}",4.7,1406,https://dimg04.c-ctrip.com/images/0200r120008r7bew1E756_C_400_600_R5_Q70.jpg_.webp,近香港中文大学(深圳) · 龙岗中心,"[{'type': '地铁', 'info': '距龙城公园地铁站-A口步行120米,约2分钟'}]",357,商务大床房
114115219,艺龙酒店(深圳华南城店),Elong Hotel Shenzhen South China City,影音房,30,深圳,Shenzhen,龙岗区,平湖/华南城 平湖街道平安大道176-1号,"{'type': 2, 'latitude': '22.667588', 'longitude': '114.144133'}",4.8,1500,https://dimg04.c-ctrip.com/images/1mc2v12000cjkigre6F4B_C_400_600_R5_Q70.jpg_.webp,近万达广场(深圳龙岗店) · 平湖/华南城,"[{'type': '地铁', 'info': '距木古地铁站-C口驾车2.9公里,约9分钟'}]",302,雅致大床房（投影+智能马桶）
116857658,深圳蛇口太子湾逸扉酒店,UrCove by HYATT Shenzhen Shekou Cruise Center,自营影音房,30,深圳,Shenzhen,南山区,深圳湾口岸/蛇口 汇海路41号领海大厦T4单元2层,"{'type': 2, 'latitude': '22.472324', 'longitude': '113.911549'}",4.8,500,https://dimg04.c-ctrip.com/images/1mc5u12000dceatkdFC5D_C_400_600_R5_Q70.jpg_.webp,近蛇口邮轮中心 · 深圳湾口岸/蛇口,"[{'type': '地铁', 'info': '距太子湾地铁站步行120米,约2分钟'}]",518,高级大床房（私人享Coffee机+小冰箱+智能语音）
97264867,深圳福田岚珊酒店(福田站店),Shenzhen Futian Sushan Hotel (Futian Station),管家服务,30,深圳,Shenzhen,福田区,会展中心/CBD 益田路6013号江苏大厦B座6层,"{'type': 2, 'latitude': '22.546375', 'longitude': '114.055355'}",4.7,923,https://dimg04.c-ctrip.com/images/1mc1i12000adj35mg60C4_C_400_600_R5_Q70.jpg_.webp,近福田站 · 会展中心/CBD,"[{'type': '地铁', 'info': '距莲花西地铁站步行610米,约9分钟'}]",518,影音大床房 (电视投屏+智能洁具+雅兰床垫）
78400191,深圳丹枫凯丽度假村,Danfeng Kaili Resort,免费停车,30,深圳,Shenzhen,龙岗区,杨梅坑/桔钓沙 南澳新大地质公园路2-12号101,"{'type': 2, 'latitude': '22.528753', 'longitude': '114.529493'}",4.6,584,https://dimg04.c-ctrip.com/images/0202l120008wlbdzh7CE1_C_400_600_R5_Q70.jpg_.webp,近大鹏半岛 · 杨梅坑商圈,"[{'type': '火车站', 'info': '距深圳坪山站驾车34.2公里,约1小时 12分钟'}]",644,憩逸山景大床房
98942637,深圳听海云居海景度假酒店(较场尾悦暻店),Shenzhen Tinghai Yunju Seaview Resort Hotel (Jiaochangwei Banyan Tree),充电桩,30,深圳,Shenzhen,龙岗区,较场尾/大鹏所城 海滨路12、13号,"{'type': 2, 'latitude': '22.590524', 'longitude': '114.512687'}",4.8,271,https://dimg04.c-ctrip.com/images/02017120009un4r225934_C_400_600_R5_Q70.jpg_.webp,近大鹏所城文化旅游区 · 较场尾/大鹏所城,"[{'type': '火车站', 'info': '距深圳坪山站驾车28.7公里,约1小时 4分钟'}]",563,观山·精品阳台大床房-古城山景
45904638,深圳耘境·见山度假美宿,Doesli Hotel,拍照出片,30,深圳,Shenzhen,大鹏新区,杨梅坑/桔钓沙 南澳街道地质公园路上横岗村66号,"{'type': 2, 'latitude': '22.527594', 'longitude': '114.520632'}",4.8,276,https://dimg04.c-ctrip.com/images/200a18000001401886654_C_400_600_R5_Q70.jpg_.webp,近大鹏半岛 · 杨梅坑商圈,"[{'type': '火车站', 'info': '距深圳坪山站驾车34.4公里,约1小时 2分钟'}]",578,无山景·茶青双床房
119247459,深圳皇悦豪生酒店,Howard Johnson  Royal Hotel Shenzhen,网红泳池,30,深圳,Shenzhen,宝安区,深圳国际会展中心商圈 新桥社区中心路233号鹏展汇2栋,"{'type': 2, 'latitude': '22.74192', 'longitude': '113.828399'}",4.8,192,https://dimg04.c-ctrip.com/images/0201b12000ds0wii67ED5_C_400_600_R5_Q70.jpg_.webp,近后亭地铁站 · 深圳国际会展中心商圈,"[{'type': '地铁', 'info': '距后亭地铁站-C口步行1.4公里,约20分钟'}]",565,豪华大床房
114873572,深圳福田CBD市民中心亚朵酒店,Atour Hotel Shenzhen Futian CBD Civic Center,影音房,30,深圳,Shenzhen,福田区,会展中心/CBD 莲花街道福中社区彩田路5015号中银大厦,"{'type': 2, 'latitude': '22.547374', 'longitude': '114.067328'}",4.8,753,https://dimg04.c-ctrip.com/images/0205212000coxvyn63D74_C_400_600_R5_Q70.jpg_.webp,近福田站 · 会展中心/CBD,"[{'type': '地铁', 'info': '距莲花村地铁站步行320米,约5分钟'}]",726,雅致大床房（静谧景观+空气净化器）
12651665,深圳清溪乡舍民宿,Qingxi Xiangshe Hostel,免费停车,30,深圳,Shenzhen,坪山区, 石井街道金龟社区新塘村4-1号,"{'type': 2, 'latitude': '22.662567', 'longitude': '114.417543'}",4.8,158,https://dimg04.c-ctrip.com/images/200l1b0000019zh6e34CB_C_400_600_R5_Q70.jpg_.webp,近金龟村,"[{'type': '地铁', 'info': '距燕子湖地铁站-C口驾车6.7公里,约23分钟'}]",550,朴树·夏·山景双床房
81301262,深圳芮法娜酒店(宝安坪洲地铁站店),Revana Hotel,免费停车,30,深圳,Shenzhen,宝安区,宝安商业区 新湾路203号,"{'type': 2, 'latitude': '22.570399', 'longitude': '113.868388'}",4.5,2278,https://dimg04.c-ctrip.com/images/0201l1200093z547sB6C9_C_400_600_R5_Q70.jpg_.webp,近坪洲地铁站 · 宝安商业区,"[{'type': '地铁', 'info': '距坪洲地铁站-C口步行260米,约4分钟'}]",289,星空大床房
2522616,深圳慢可可海景别墅(较场尾海岸线店),Shenzhen Maancoco Seaview Villa (Jiaochangwei Coastline),日光浴场,30,深圳,Shenzhen,大鹏新区,较场尾/大鹏所城 较场尾路59-2号,"{'type': 2, 'latitude': '22.581961', 'longitude': '114.505764'}",4.7,475,https://dimg04.c-ctrip.com/images/1mc5812000dpuamq9A579_C_400_600_R5_Q70.jpg_.webp,近深圳鼓浪屿 · 较场尾/大鹏所城,"[{'type': '火车站', 'info': '距深圳坪山站驾车28公里,约59分钟'}]",520,侧海景·亲子双床房
71545262,丽呈朗誉酒店(深圳龙岗中心大运新城店),Rezen Longuu Hotel (Shenzhen Longgang Universiade Center Station),免费停车,30,深圳,Shenzhen,龙岗区,龙岗中心区/大运新城 吉祥里豪庭9栋铭德大厦A座1楼,"{'type': 2, 'latitude': '22.722441', 'longitude': '114.221198'}",4.7,1385,https://dimg04.c-ctrip.com/images/1mc0p12000d38v2htC2F9_C_400_600_R5_Q70.jpg_.webp,近黄阁坑地铁站 · 龙岗中心,"[{'type': '地铁', 'info': '距黄阁坑地铁站-B口步行540米,约8分钟'}]",335,雅尚大床房（无线投屏）
28144155,深圳花半垄民宿,Shenzhen Huabanlong Homestay,迷人海景,30,深圳,Shenzhen,大鹏新区,葵涌/官湖商圈 沙鱼涌22号,"{'type': 2, 'latitude': '22.610503', 'longitude': '114.416772'}",4.6,80,https://dimg04.c-ctrip.com/images/200w1a0000018k7lyB156_C_400_600_R5_Q70.jpg_.webp,近沙鱼涌 · 葵涌/官湖,"[{'type': '地铁', 'info': '距石井地铁站驾车11.8公里,约33分钟'}]",455,雅加达榻榻米双人间
76626658,优范酒店(深圳宝安中心翻身地铁站店),U FUN HOTEL(Shenzhen Qianhai Baoan Center),管家服务,30,深圳,Shenzhen,宝安区,宝安商业区 翻身路322号,"{'type': 2, 'latitude': '22.55947', 'longitude': '113.89607'}",4.7,1624,https://dimg04.c-ctrip.com/images/1mc3112000bjn8nzfC072_C_400_600_R5_Q70.jpg_.webp,近翻身地铁站 · 宝安商业区,"[{'type': '地铁', 'info': '距翻身地铁站-B口步行350米,约5分钟'}]",298,时来运转翻身大床房『语音客控+零压枕头+速干电衣架+零压床垫』
115803290,深圳南山芒果网大厦亚朵酒店,"Mangonet Building, No. 3955 Baishi Road, Nanshan District, Shenzhen, Guangdong, China",停车场,30,深圳,Shenzhen,南山区,科技园 白石路3955号北门芒果网大厦,"{'type': 2, 'latitude': '22.523888', 'longitude': '113.935467'}",4.9,576,https://dimg04.c-ctrip.com/images/1mc6712000dgq6henF5A4_C_400_600_R5_Q70.jpg_.webp,近深圳大学(粤海校区) · 科技园,"[{'type': '地铁', 'info': '距深大南地铁站步行320米,约5分钟'}]",684,雅致大床房
110706636,红海大酒店(深圳国际会展中心国展南地铁站店),Honghai Hotel (Shenzhen International Convention and Exhibition Center Guozhan South Subway Station),影音房,30,深圳,Shenzhen,宝安区,深圳国际会展中心商圈 福海街道重庆路73号美盛工业园2号楼,"{'type': 2, 'latitude': '22.683104', 'longitude': '113.784459'}",4.7,767,https://dimg04.c-ctrip.com/images/1mc5d12000deant7xAEC3_C_400_600_R5_Q70.jpg_.webp,近深圳国际会展中心（宝安馆） · 深圳国际会展中心商圈,"[{'type': '地铁', 'info': '距国展南地铁站步行530米,约8分钟'}]",486,雅致双床房（冰箱+电视投屏）
78689040,深圳南山大道希尔顿花园酒店,Hilton Garden Inn Shenzhen Nanshan Avenue,免费停车,30,深圳,Shenzhen,南山区,海岸城/后海 南山大道1039号,"{'type': 2, 'latitude': '22.517155', 'longitude': '113.920636'}",4.7,2392,https://dimg04.c-ctrip.com/images/02048120008z19o3y71FA_C_400_600_R5_Q70.jpg_.webp,近南光地铁站 · 海岸城/后海,"[{'type': '地铁', 'info': '距南光地铁站-B2口步行400米,约6分钟'}]",642,花园双床房
52112081,美球M酒店(南头古城大新地铁站店),Meiqiu M Hotel,管家服务,30,深圳,Shenzhen,南山区,科技园 南头街136号1956数字文化创意园区2栋1楼,"{'type': 2, 'latitude': '22.537145', 'longitude': '113.916478'}",4.6,2094,https://dimg04.c-ctrip.com/images/1mc3u12000ds7jx3i9587_C_400_600_R5_Q70.jpg_.webp,近大新地铁站 · 科技园,"[{'type': '地铁', 'info': '距大新地铁站-A口步行630米,约9分钟'}]",276,舒适大床房-私密空间
115836518,东枫·山海轻居(深圳福田华强北地铁站店),Dongfeng Shanhai Light Residence (Shenzhen Futian Huaqiangbei Subway Station),影音房,30,深圳,Shenzhen,福田区,华强北商业区 振兴路97号复兴世纪大厦23层2311,"{'type': 2, 'latitude': '22.545343', 'longitude': '114.08516'}",4.7,511,https://dimg04.c-ctrip.com/images/1mc4312000f7wkkf6DFB2_C_400_600_R5_Q70.jpg_.webp,近华强北地铁站 · 华强商圈,"[{'type': '地铁', 'info': '距华强北地铁站-B口步行260米,约4分钟'}]",379,高级大床房（深度记忆枕＋手机观影观影）
90386527,深圳海边有星光别墅(深圳较场尾店),STARS&SEA Villa (Shenzhen Jiaochangwei),充电桩,30,深圳,Shenzhen,大鹏新区,较场尾/大鹏所城 较场尾路58号,"{'type': 2, 'latitude': '22.588477', 'longitude': '114.508842'}",4.8,312,https://dimg04.c-ctrip.com/images/0206t120009eih34f74D7_C_400_600_R5_Q70.jpg_.webp,近深圳鼓浪屿 · 较场尾/大鹏所城,"[{'type': '火车站', 'info': '距深圳坪山站驾车27.3公里,约1小时 3分钟'}]",600,尊享阳台豪华特大床房（全屋智能+冰箱）
433905,深圳大梅沙湾游艇度假酒店,Shenzhen Dameisha Bay Yacht Resort Hotel,日光浴场,30,深圳,Shenzhen,盐田区,大小梅沙/东部华侨城 大梅沙盐梅路89号,"{'type': 2, 'latitude': '22.598313', 'longitude': '114.312213'}",4.6,452,https://dimg04.c-ctrip.com/images/1mc0i12000ajmjwwa105A_C_400_600_R5_Q70.jpg_.webp,近大梅沙海滨公园 · 大小梅沙/东部华侨城,"[{'type': '地铁', 'info': '距大梅沙地铁站-B口步行520米,约8分钟'}]",705,日落山景双床房
114405293,铂尔登美瑾酒店(深圳南山西丽地铁站店),Dalden Meijin Hotel,停车场,30,深圳,Shenzhen,南山区,大学城/西丽动物园 西丽街道新围社区留仙大道6008号鼎新大厦,"{'type': 2, 'latitude': '22.581022', 'longitude': '113.953854'}",4.5,437,https://dimg04.c-ctrip.com/images/1mc6m12000cw2i698FFBA_C_400_600_R5_Q70.jpg_.webp,近西丽地铁站 · 西丽/大学城,"[{'type': '地铁', 'info': '距西丽地铁站步行100米,约2分钟'}]",331,阳光全景大床房
114241418,全季酒店(深圳南山朗山路店),JI Hotel (Shenzhen Nanshan Langshan Road),停车场,30,深圳,Shenzhen,南山区,科技园 西丽街道松坪山社区朗山路9号东江环保大楼4楼,"{'type': 2, 'latitude': '22.555649', 'longitude': '113.9499'}",4.8,685,https://dimg04.c-ctrip.com/images/1mc5c12000connl46A523_C_400_600_R5_Q70.jpg_.webp,近深圳万象天地 · 科技园,"[{'type': '地铁', 'info': '距珠光地铁站驾车2.7公里,约9分钟'}]",403,大床房A
5635621,深圳辰礼精品酒店,Shenzhen CHANLEE Boutique Hotel,设计师酒店,30,深圳,Shenzhen,大鹏新区,较场尾/大鹏所城 深圳龙岗大鹏镇较场尾海边较山西七巷二号,"{'type': 2, 'latitude': '22.588', 'longitude': '114.510558'}",4.8,108,https://dimg04.c-ctrip.com/images/200p0t000000iq9zf5E3C_C_400_600_R5_Q70.jpg_.webp,近深圳鼓浪屿 · 较场尾/大鹏所城,"[{'type': '火车站', 'info': '距深圳坪山站驾车27.9公里,约58分钟'}]",558,日式榻榻米影院大床房
98549096,HEY VILLA·熹遇见私汤别墅,Hey Villa • Private Spring Resorts,免费停车,30,深圳,Shenzhen,大鹏新区,南澳 海滨南路33号南龙小区C3栋,"{'type': 2, 'latitude': '22.538865', 'longitude': '114.483493'}",4.7,461,https://dimg04.c-ctrip.com/images/0202y120009unt8p0E4BA_C_400_600_R5_Q70.jpg_.webp,近南澳第一沙滩 · 南澳,"[{'type': '火车站', 'info': '距深圳坪山站驾车30.1公里,约1小时 1分钟'}]",1195,阁楼亲子套间（海景露台童年梦中屋）
71545262,丽呈朗誉酒店(深圳龙岗中心大运新城店),Rezen Longuu Hotel (Shenzhen Longgang Universiade Center Station),免费停车,30,深圳,Shenzhen,龙岗区,龙岗中心区/大运新城 吉祥里豪庭9栋铭德大厦A座1楼,"{'type': 2, 'latitude': '22.722441', 'longitude': '114.221198'}",4.7,1385,https://dimg04.c-ctrip.com/images/1mc0p12000d38v2htC2F9_C_400_600_R5_Q70.jpg_.webp,近黄阁坑地铁站 · 龙岗中心,"[{'type': '地铁', 'info': '距黄阁坑地铁站-B口步行540米,约8分钟'}]",335,雅尚大床房（无线投屏）
116857658,深圳蛇口太子湾逸扉酒店,UrCove by HYATT Shenzhen Shekou Cruise Center,自营影音房,30,深圳,Shenzhen,南山区,深圳湾口岸/蛇口 汇海路41号领海大厦T4单元2层,"{'type': 2, 'latitude': '22.472324', 'longitude': '113.911549'}",4.8,500,https://dimg04.c-ctrip.com/images/1mc5u12000dceatkdFC5D_C_400_600_R5_Q70.jpg_.webp,近蛇口邮轮中心 · 深圳湾口岸/蛇口,"[{'type': '地铁', 'info': '距太子湾地铁站步行120米,约2分钟'}]",518,高级大床房（私人享Coffee机+小冰箱+智能语音）
512791,蓬客精品酒店(深圳海岸城科技园店),Pengke Boutique Hotel (Shenzhen Science Park Coast City),免费停车,30,深圳,Shenzhen,南山区,海岸城/后海 海岸城后海大道与创业路交汇处,"{'type': 2, 'latitude': '22.514029', 'longitude': '113.934497'}",4.5,1805,https://dimg04.c-ctrip.com/images/fd/hotel/g5/M02/85/B8/CggYsVcdelyADEhAAAdHbWieo0A746_C_400_600_R5_Q70.jpg_.webp,近后海地铁站 · 海岸城/后海,"[{'type': '地铁', 'info': '距后海地铁站-E2口步行830米,约12分钟'}]",318,礼遇大床房
923030,深圳半天云海岸度假村,Bantianyun Coast Resort Shenzhen,免费停车,30,深圳,Shenzhen,大鹏新区,南澳 南澳洋稠路1-3号,"{'type': 2, 'latitude': '22.519373', 'longitude': '114.486939'}",4.5,691,https://dimg04.c-ctrip.com/images/1mc5n12000dr0uoau780E_C_400_600_R5_Q70.jpg_.webp,近阿卡那拉琉璃海度假区 · 南澳,"[{'type': '火车站', 'info': '距深圳坪山站驾车32.3公里,约58分钟'}]",569,湾居 | 闲适单人房
119152481,全季酒店(深圳宝安机场怀德地铁站店),JI Hotel (Shenzhen Bao'an Airport Huaide Subway Station),停车场,30,深圳,Shenzhen,宝安区,宝安机场商圈 德芳路86号,"{'type': 2, 'latitude': '22.668714', 'longitude': '113.817666'}",4.7,215,https://dimg04.c-ctrip.com/images/1mc6112000dtxtnxlB5D6_C_400_600_R5_Q70.jpg_.webp,近怀德地铁站 · 宝安机场商圈,"[{'type': '地铁', 'info': '距怀德地铁站-C口步行230米,约4分钟'}]",542,大床房
68724013,深圳南山逸衡酒店,EVEN Hotel Shenzhen Nanshan (under the IHG),免费停车,30,深圳,Shenzhen,南山区,前海自贸区 前海路2017号,"{'type': 2, 'latitude': '22.52375', 'longitude': '113.914043'}",4.6,403,https://dimg04.c-ctrip.com/images/1mc0a12000ei22okt59D3_C_400_600_R5_Q70.jpg_.webp,近大新地铁站 · 前海,"[{'type': '地铁', 'info': '距大新地铁站-C2口步行960米,约14分钟'}]",608,高级大床房（美国MATRIX 健身拉力架）
119247459,深圳皇悦豪生酒店,Howard Johnson  Royal Hotel Shenzhen,网红泳池,30,深圳,Shenzhen,宝安区,深圳国际会展中心商圈 新桥社区中心路233号鹏展汇2栋,"{'type': 2, 'latitude': '22.74192', 'longitude': '113.828399'}",4.8,192,https://dimg04.c-ctrip.com/images/0201b12000ds0wii67ED5_C_400_600_R5_Q70.jpg_.webp,近后亭地铁站 · 深圳国际会展中心商圈,"[{'type': '地铁', 'info': '距后亭地铁站-C口步行1.4公里,约20分钟'}]",565,豪华大床房
75222202,深圳太子伊敦睿选酒店,Aden  Select,机器人服务,30,深圳,Shenzhen,南山区,深圳湾口岸/蛇口 蛇口太子路五号,"{'type': 2, 'latitude': '22.483461', 'longitude': '113.913762'}",4.7,614,https://dimg04.c-ctrip.com/images/02052120008ory0fvF229_C_400_600_R5_Q70.jpg_.webp,近海上世界 · 深圳湾口岸/蛇口,"[{'type': '地铁', 'info': '距海上世界地铁站-D口步行180米,约3分钟'}]",578,标准双床房
108244638,维也纳国际酒店(深圳宝龙地铁站店),Vienna International Hotel (Shenzhen Baolong Metro Station),机器人服务,30,深圳,Shenzhen,龙岗区,坪山高铁站商圈 宝龙二路南同大道28号贝斯达大厦,"{'type': 2, 'latitude': '22.695312', 'longitude': '114.290971'}",4.8,947,https://dimg04.c-ctrip.com/images/0204w12000axjl68s5A15_C_400_600_R5_Q70.jpg_.webp,近宝龙地铁站 · 坪山站,"[{'type': '地铁', 'info': '距宝龙地铁站-D口步行1.4公里,约21分钟'}]",318,高级双床房（智能音控+干湿分离）
99651519,深圳一粟山溪美宿,Shenzhen Yisu Mountain Ximeisu,免费停车,30,深圳,Shenzhen,坪山区,坪山高铁站商圈 石井街道金龟社区田作金田路10号,"{'type': 2, 'latitude': '22.660976', 'longitude': '114.41417'}",4.7,287,https://dimg04.c-ctrip.com/images/02067120009zjspm58010_C_400_600_R5_Q70.jpg_.webp,近金龟村,"[{'type': '地铁', 'info': '距燕子湖地铁站-C口驾车6.4公里,约21分钟'}]",618,清舍·大床房（智能家居）
85470682,汉庭酒店(深圳宝安国际会展中心店),Hanting Hotel (Shenzhen Bao'an International Convention and Exhibition Center),免费停车,30,深圳,Shenzhen,宝安区,深圳国际会展中心商圈 沙井南环路1018号,"{'type': 2, 'latitude': '22.717434', 'longitude': '113.80005'}",4.7,651,https://dimg04.c-ctrip.com/images/1mc1y12000bmpmrt1DAB1_C_400_600_R5_Q70.jpg_.webp,近京基百纳广场(沙井店) · 深圳国际会展中心商圈,"[{'type': '地铁', 'info': '距马安山地铁站-C口驾车2.1公里,约6分钟'}]",527,大床房
115803290,深圳南山芒果网大厦亚朵酒店,"Mangonet Building, No. 3955 Baishi Road, Nanshan District, Shenzhen, Guangdong, China",停车场,30,深圳,Shenzhen,南山区,科技园 白石路3955号北门芒果网大厦,"{'type': 2, 'latitude': '22.523888', 'longitude': '113.935467'}",4.9,576,https://dimg04.c-ctrip.com/images/1mc6712000dgq6henF5A4_C_400_600_R5_Q70.jpg_.webp,近深圳大学(粤海校区) · 科技园,"[{'type': '地铁', 'info': '距深大南地铁站步行320米,约5分钟'}]",684,雅致大床房
7062154,深圳奥登国际酒店,Auden International Hotel Shenzhen,免费停车,30,深圳,Shenzhen,大鹏新区,较场尾/大鹏所城 大鹏街道葵南路12号,"{'type': 2, 'latitude': '22.584331', 'longitude': '114.482576'}",4.6,130,https://dimg04.c-ctrip.com/images/1mc2d12000c2eg6by83F2_C_400_600_R5_Q70.jpg_.webp,近玫瑰小镇 · 较场尾/大鹏所城,"[{'type': '火车站', 'info': '距深圳坪山站驾车24.7公里,约50分钟'}]",448,经典双床房
1598044,深圳观澜亚朵酒店,Atour Hotel Shenzhen Guanlan,免费停车,30,深圳,Shenzhen,龙华区,观澜 观澜大道182号,"{'type': 2, 'latitude': '22.70737', 'longitude': '114.043967'}",4.6,1021,https://dimg04.c-ctrip.com/images/020011200083y29c95531_C_400_600_R5_Q70.jpg_.webp,近长湖地铁站 · 观澜,"[{'type': '地铁', 'info': '距长湖地铁站-E2口步行320米,约5分钟'}]",442,雅致大床房
34148978,深圳松岗满京华樂品酒店,Shenzhen Songgang Manjinghua Lepin Hotel,免费停车,30,深圳,Shenzhen,宝安区,松岗商业中心区 松岗街道沙浦社区艺展四路8号艺展商务大厦101号,"{'type': 2, 'latitude': '22.785441', 'longitude': '113.833846'}",4.8,829,https://dimg04.c-ctrip.com/images/200e13000000vfb6b5A8E_C_400_600_R5_Q70.jpg_.webp,近碧头地铁站 · 松岗商圈,"[{'type': '地铁', 'info': '距碧头地铁站-C口步行1.6公里,约23分钟'}]",358,满纷大床房
120232807,深圳湾超级总部斐瑞酒店,Shenzhen Bay Super Headquarters Feria Hotel,窗外好景,30,深圳,Shenzhen,南山区,华侨城 沙河街道白石洲东社区白石路198号,"{'type': 2, 'latitude': '22.531782', 'longitude': '113.970917'}",4.7,461,https://dimg04.c-ctrip.com/images/1mc4212000ek8lm0aB3AB_C_400_600_R5_Q70.jpg_.webp,近世界之窗 · 华侨城,"[{'type': '地铁', 'info': '距红树湾南地铁站步行980米,约14分钟'}]",579,高级大床房『绿意青琅美景』
78689040,深圳南山大道希尔顿花园酒店,Hilton Garden Inn Shenzhen Nanshan Avenue,免费停车,30,深圳,Shenzhen,南山区,海岸城/后海 南山大道1039号,"{'type': 2, 'latitude': '22.517155', 'longitude': '113.920636'}",4.7,2392,https://dimg04.c-ctrip.com/images/02048120008z19o3y71FA_C_400_600_R5_Q70.jpg_.webp,近南光地铁站 · 海岸城/后海,"[{'type': '地铁', 'info': '距南光地铁站-B2口步行400米,约6分钟'}]",642,花园双床房
71662016,深圳北站智选假日酒店,Holiday Inn Express Shenzhen North Station,SPA,30,深圳,Shenzhen,龙华区,"深圳北站地区 民治街道金龙路与革新街道交汇处西南100米, 书香门第中心大厦","{'type': 2, 'latitude': '22.596667', 'longitude': '114.044066'}",4.5,1334,https://dimg04.c-ctrip.com/images/1mc6i12000f3k2541FA4C_C_400_600_R5_Q70.jpg_.webp,近白石龙地铁站 · 深圳北站地区,"[{'type': '地铁', 'info': '距白石龙地铁站-C口步行720米,约11分钟'}]",367,智选大床房（金可儿零压床垫-休闲沙发）
